Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
11/15/23,11/15/23,11/17/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.276458,$209.40,($267.29),$267.29
11/17/23,11/17/23,11/19/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.015278,$210.01,($213.22),$213.22
11/20/23,11/20/23,11/22/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.767418,$253.28,($194.37),$194.37
11/22/23,11/22/23,11/24/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.902486,$252.00,($227.43),$227.43
11/24/23,11/24/23,11/26/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.39939,$372.01,($148.58),$148.58
11/27/23,11/27/23,11/29/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.259931,$253.49,($65.89),$65.89
11/27/23,11/27/23,11/27/23,AAPL,Cash Div: R/D 2023-11-27 P/D 2023-11-27 - 55.955295 shares at 0.1328,CDIV,,,$7.43,$0.00
11/28/23,11/28/23,11/28/23,,Interest Payment,INT,,,$0.02,$0.00
11/29/23,11/29/23,12/1/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.181457,$374.29,($67.92),$67.92
12/1/23,12/1/23,12/1/23,,ACH Deposit,ACH,,,"$1,864.00",$0.00
12/1/23,12/1/23,12/3/23,AAPL,Apple\nCUSIP: 037833100,Buy,2.206616,$276.61,($610.37),$610.37
12/4/23,12/4/23,12/6/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.502755,$392.22,($589.41),$589.41
12/6/23,12/6/23,12/8/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.945604,$256.06,($242.13),$242.13
12/8/23,12/8/23,12/10/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.899263,$256.61,($230.76),$230.76
12/11/23,12/11/23,12/13/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.445734,$257.41,($114.74),$114.74
12/13/23,12/13/23,12/15/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.248251,$280.78,($69.70),$69.70
12/15/23,12/15/23,12/15/23,,ACH Deposit,ACH,,,"$1,377.00",$0.00
12/15/23,12/15/23,12/17/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.132186,$258.44,($292.60),$292.60
12/18/23,12/18/23,12/20/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.432429,"$1,067.40",($461.57),$461.57
12/20/23,12/20/23,12/22/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.639581,$383.02,($244.97),$244.97
12/22/23,12/22/23,12/24/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.372391,$383.76,($142.91),$142.91
12/25/23,12/25/23,12/27/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.517185,$220.68,($114.13),$114.13
12/27/23,12/27/23,12/29/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.225432,$385.52,($86.91),$86.91
12/27/23,12/27/23,12/27/23,NVDA,Cash Div: R/D 2023-12-27 P/D 2023-12-27 - 173.520159 shares at 0.0338,CDIV,,,$5.86,$0.00
12/28/23,12/28/23,12/28/23,,Interest Payment,INT,,,$0.02,$0.00
12/29/23,12/29/23,12/31/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.127857,$261.68,($33.46),$33.46
1/1/24,1/1/24,1/1/24,,ACH Deposit,ACH,,,"$1,883.00",$0.00
1/1/24,1/1/24,1/3/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.135862,$387.16,($439.76),$439.76
1/3/24,1/3/24,1/5/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.624863,$262.68,($426.82),$426.82
1/5/24,1/5/24,1/7/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.963702,$268.70,($258.95),$258.95
1/8/24,1/8/24,1/10/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.100218,$223.76,($246.18),$246.18
1/10/24,1/10/24,1/12/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.675588,$408.75,($276.15),$276.15
1/12/24,1/12/24,1/14/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.513761,$264.23,($135.75),$135.75
1/12/24,1/12/24,1/12/24,AVGO,Cash Div: R/D 2024-01-12 P/D 2024-01-12 - 14.914893 shares at 1.4402,CDIV,,,$21.48,$0.00
1/15/24,1/15/24,1/15/24,,ACH Deposit,ACH,,,"$1,479.00",$0.00
1/15/24,1/15/24,1/17/24,AAPL,Apple\nCUSIP: 037833100,Buy,2.129996,$289.84,($617.36),$617.36
1/17/24,1/17/24,1/19/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.383606,$225.42,($311.89),$311.89
1/19/24,1/19/24,1/21/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.904524,$290.64,($262.89),$262.89
1/22/24,1/22/24,1/24/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.548519,$291.20,($159.73),$159.73
1/24/24,1/24/24,1/26/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.208199,$413.06,($86.00),$86.00
1/26/24,1/26/24,1/28/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.455472,$226.80,($103.30),$103.30
1/27/24,1/27/24,1/27/24,NVDA,Cash Div: R/D 2024-01-27 P/D 2024-01-27 - 175.786640 shares at 0.0337,CDIV,,,$5.93,$0.00
1/28/24,1/28/24,1/28/24,,Interest Payment,INT,,,$0.02,$0.00
1/29/24,1/29/24,1/31/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.223208,$266.29,($59.44),$59.44
2/1/24,2/1/24,2/1/24,,ACH Deposit,ACH,,,"$2,045.00",$0.00
2/2/24,2/2/24,2/4/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.472462,"$1,104.05",($521.62),$521.62
2/5/24,2/5/24,2/7/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.358672,$266.81,($629.32),$629.32
2/7/24,2/7/24,2/9/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.667503,$275.37,($183.81),$183.81
2/9/24,2/9/24,2/11/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.122686,$293.73,($329.77),$329.77
2/12/24,2/12/24,2/14/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.792165,$276.01,($218.65),$218.65
2/14/24,2/14/24,2/16/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.204204,$267.21,($54.57),$54.57
2/15/24,2/15/24,2/15/24,,ACH Deposit,ACH,,,"$1,387.00",$0.00
2/16/24,2/16/24,2/18/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.010554,$294.35,($297.46),$297.46
2/19/24,2/19/24,2/21/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.124153,$417.99,($469.88),$469.88
2/21/24,2/21/24,2/23/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.474546,$418.22,($198.46),$198.46
2/23/24,2/23/24,2/25/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.591644,$154.06,($245.21),$245.21
2/26/24,2/26/24,2/28/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.476154,$267.31,($127.28),$127.28
2/28/24,2/28/24,3/1/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.072147,"$1,110.28",($80.10),$80.10
2/28/24,2/28/24,2/28/24,,Interest Payment,INT,,,$0.03,$0.00
3/1/24,3/1/24,3/1/24,,ACH Deposit,ACH,,,"$1,411.00",$0.00
3/1/24,3/1/24,3/3/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.547299,"$1,110.40",($607.72),$607.72
3/4/24,3/4/24,3/6/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.234729,"$1,110.50",($260.67),$260.67
3/6/24,3/6/24,3/8/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.862466,$267.11,($230.37),$230.37
3/8/24,3/8/24,3/10/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.373159,$395.76,($147.68),$147.68
3/11/24,3/11/24,3/13/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.511303,$266.93,($136.48),$136.48
3/12/24,3/12/24,3/12/24,AAPL,Cash Div: R/D 2024-03-12 P/D 2024-03-12 - 64.126441 shares at 0.1327,CDIV,,,$8.51,$0.00
3/13/24,3/13/24,3/15/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.20553,$395.57,($81.30),$81.30
3/15/24,3/15/24,3/15/24,,ACH Deposit,ACH,,,"$2,076.00",$0.00
3/15/24,3/15/24,3/17/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.600214,$266.74,($960.32),$960.32
3/18/24,3/18/24,3/20/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.368005,$395.32,($540.80),$540.80
3/20/24,3/20/24,3/22/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.674587,$395.21,($266.60),$266.60
3/22/24,3/22/24,3/24/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.601712,$295.22,($177.64),$177.64
3/25/24,3/25/24,3/27/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.487488,$153.69,($74.92),$74.92
3/27/24,3/27/24,3/29/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.218706,$394.76,($86.34),$86.34
3/27/24,3/27/24,3/27/24,AVGO,Cash Div: R/D 2024-03-27 P/D 2024-03-27 - 16.241530 shares at 1.4401,CDIV,,,$23.39,$0.00
3/28/24,3/28/24,3/28/24,,Interest Payment,INT,,,$0.02,$0.00
3/29/24,3/29/24,3/31/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,15.639993,$388.12,"$6,070.19","$6,070.19"
4/1/24,4/1/24,4/1/24,,ACH Deposit,ACH,,,"$1,981.00",$0.00
4/1/24,4/1/24,4/3/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.634242,$419.78,"($1,105.80)","$1,105.80"
4/3/24,4/3/24,4/5/24,AMZN,Amazon\nCUSIP: 023135106,Buy,1.690551,$278.67,($471.11),$471.11
4/5/24,4/5/24,4/7/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,7.591103,$230.21,"($1,747.55)","$1,747.55"
4/8/24,4/8/24,4/10/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.809519,$230.21,($876.99),$876.99
4/10/24,4/10/24,4/12/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.240099,$419.81,($940.42),$940.42
4/12/24,4/12/24,4/14/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.640868,"$1,106.98",($709.43),$709.43
4/12/24,4/12/24,4/12/24,AAPL,Cash Div: R/D 2024-04-12 P/D 2024-04-12 - 64.728153 shares at 0.1327,CDIV,,,$8.59,$0.00
4/15/24,4/15/24,4/15/24,,ACH Deposit,ACH,,,"$1,441.00",$0.00
4/15/24,4/15/24,4/17/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,5.252242,$264.92,"($1,391.42)","$1,391.42"
4/17/24,4/17/24,4/19/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.768725,$419.90,($742.69),$742.69
4/19/24,4/19/24,4/21/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.891628,$264.71,($500.73),$500.73
4/22/24,4/22/24,4/24/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.233415,"$1,106.17",($258.20),$258.20
4/24/24,4/24/24,4/26/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.336331,$152.98,($204.43),$204.43
4/26/24,4/26/24,4/28/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.730385,$294.91,($215.40),$215.40
4/28/24,4/28/24,4/28/24,,Interest Payment,INT,,,$0.06,$0.00
4/29/24,4/29/24,5/1/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.240706,$152.93,($189.74),$189.74
5/1/24,5/1/24,5/1/24,,ACH Deposit,ACH,,,"$1,904.00",$0.00
5/1/24,5/1/24,5/3/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.24142,$392.91,($487.77),$487.77
5/3/24,5/3/24,5/5/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.190227,$420.57,($500.57),$500.57
5/6/24,5/6/24,5/8/24,AMZN,Amazon\nCUSIP: 023135106,Buy,1.736306,$279.91,($486.01),$486.01
5/8/24,5/8/24,5/10/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.329468,$420.98,($138.70),$138.70
5/10/24,5/10/24,5/12/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.499527,$392.97,($196.30),$196.30
5/13/24,5/13/24,5/15/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.552094,$264.18,($145.85),$145.85
5/15/24,5/15/24,5/15/24,,ACH Deposit,ACH,,,$971.00,$0.00
5/15/24,5/15/24,5/17/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.255982,$393.16,($493.80),$493.80
5/17/24,5/17/24,5/19/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.241962,"$1,108.16",($268.13),$268.13
5/20/24,5/20/24,5/22/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.589279,$153.14,($90.24),$90.24
5/22/24,5/22/24,5/24/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.252003,$393.65,($99.20),$99.20
5/24/24,5/24/24,5/26/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.410794,$281.79,($115.76),$115.76
5/28/24,5/28/24,5/28/24,,Interest Payment,INT,,,$0.02,$0.00
6/1/24,6/1/24,6/1/24,,ACH Deposit,ACH,,,"$2,112.00",$0.00
6/3/24,6/3/24,6/5/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.201627,$265.25,($583.98),$583.98
6/5/24,6/5/24,6/7/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.317796,$425.87,($561.21),$561.21
6/7/24,6/7/24,6/9/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.785456,$395.86,($310.93),$310.93
6/7/24,6/7/24,6/9/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,11.185133,$440.91,"$4,931.64","$4,931.64"
6/10/24,6/10/24,6/12/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,9.863943,$154.30,"($1,522.01)","$1,522.01"
6/12/24,6/12/24,6/14/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,8.298355,$154.46,"($1,281.76)","$1,281.76"
6/12/24,6/12/24,6/12/24,NVDA,Cash Div: R/D 2024-06-12 P/D 2024-06-12 - 193.920452 shares at 0.0337,CDIV,,,$6.54,$0.00
6/14/24,6/14/24,6/16/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.823922,$428.55,($781.64),$781.64
6/15/24,6/15/24,6/15/24,,ACH Deposit,ACH,,,"$1,185.00",$0.00
6/17/24,6/17/24,6/19/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,1.214555,"$1,123.77","($1,364.88)","$1,364.88"
6/19/24,6/19/24,6/21/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.11632,$398.60,($843.57),$843.57
6/21/24,6/21/24,6/23/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.253417,$301.53,($377.94),$377.94
6/24/24,6/24/24,6/26/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.58563,$155.68,($246.85),$246.85
6/26/24,6/26/24,6/28/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.159805,"$1,131.61",($180.84),$180.84
6/27/24,6/27/24,6/27/24,AAPL,Cash Div: R/D 2024-06-27 P/D 2024-06-27 - 66.711955 shares at 0.1328,CDIV,,,$8.86,$0.00
6/27/24,6/27/24,6/27/24,NVDA,Cash Div: R/D 2024-06-27 P/D 2024-06-27 - 193.920452 shares at 0.0337,CDIV,,,$6.54,$0.00
6/28/24,6/28/24,6/30/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.22786,$401.28,($91.44),$91.44
6/28/24,6/28/24,6/28/24,,Interest Payment,INT,,,$0.04,$0.00
7/1/24,7/1/24,7/1/24,,ACH Deposit,ACH,,,"$2,360.00",$0.00
7/1/24,7/1/24,7/3/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.70647,"$1,136.62",($802.99),$802.99
7/3/24,7/3/24,7/5/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.466322,$403.00,($590.93),$590.93
7/5/24,7/5/24,7/7/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.929104,$437.09,($406.10),$406.10
7/8/24,7/8/24,7/10/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.81955,$404.87,($331.81),$331.81
7/10/24,7/10/24,7/12/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.278603,$405.66,($113.02),$113.02
7/12/24,7/12/24,7/14/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.268247,$406.48,($109.04),$109.04
7/15/24,7/15/24,7/15/24,,ACH Deposit,ACH,,,"$1,229.00",$0.00
7/15/24,7/15/24,7/17/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.15709,$407.74,($471.79),$471.79
7/17/24,7/17/24,7/19/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.737586,$408.61,($301.39),$301.39
7/19/24,7/19/24,7/21/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.617254,$274.12,($169.20),$169.20
7/22/24,7/22/24,7/24/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.21948,$446.20,($97.93),$97.93
7/24/24,7/24/24,7/26/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.637348,$275.59,($175.65),$175.65
7/26/24,7/26/24,7/28/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.068465,"$1,168.03",($79.97),$79.97
7/28/24,7/28/24,7/28/24,,Interest Payment,INT,,,$0.02,$0.00
7/29/24,7/29/24,7/31/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.233061,$277.14,($64.59),$64.59
8/1/24,8/1/24,8/1/24,,ACH Deposit,ACH,,,$934.00,$0.00
8/2/24,8/2/24,8/4/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.555652,$416.29,($231.31),$231.31
8/5/24,8/5/24,8/7/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.51411,$454.90,($233.87),$233.87
8/7/24,8/7/24,8/9/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.852489,$250.18,($213.28),$213.28
8/9/24,8/9/24,8/11/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.280382,$419.97,($117.75),$117.75
8/12/24,8/12/24,8/14/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.403063,$281.80,($113.58),$113.58
8/12/24,8/12/24,8/12/24,NVDA,Cash Div: R/D 2024-08-12 P/D 2024-08-12 - 195.811178 shares at 0.0338,CDIV,,,$6.61,$0.00
8/14/24,8/14/24,8/16/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.219376,$308.43,($67.66),$67.66
8/15/24,8/15/24,8/15/24,,ACH Deposit,ACH,,,"$2,164.00",$0.00
8/16/24,8/16/24,8/18/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.766036,$462.28,($816.40),$816.40
8/19/24,8/19/24,8/21/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.94726,$323.68,($306.61),$306.61
8/21/24,8/21/24,8/23/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.10721,$284.98,($315.53),$315.53
8/23/24,8/23/24,8/25/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.908678,$285.69,($259.60),$259.60
8/26/24,8/26/24,8/28/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.509422,$286.77,($146.09),$146.09
8/28/24,8/28/24,8/30/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.305141,$327.89,($100.05),$100.05
8/28/24,8/28/24,8/28/24,,Interest Payment,INT,,,$0.05,$0.00
8/30/24,8/30/24,9/1/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.257732,$288.21,($74.28),$74.28
9/1/24,9/1/24,9/1/24,,ACH Deposit,ACH,,,"$1,617.00",$0.00
9/2/24,9/2/24,9/4/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.809797,$260.02,($730.60),$730.60
9/4/24,9/4/24,9/6/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.694756,$434.46,($301.84),$301.84
9/6/24,9/6/24,9/8/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.934591,$319.60,($298.70),$298.70
9/9/24,9/9/24,9/11/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.109894,"$1,240.61",($136.34),$136.34
9/11/24,9/11/24,9/13/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.360664,$263.46,($95.02),$95.02
9/13/24,9/13/24,9/15/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.259288,$439.47,($113.95),$113.95
9/15/24,9/15/24,9/15/24,,ACH Deposit,ACH,,,$954.00,$0.00
9/16/24,9/16/24,9/18/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.981146,$336.72,($330.37),$330.37
9/18/24,9/18/24,9/20/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.629522,$337.63,($212.55),$212.55
9/20/24,9/20/24,9/22/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.466117,$486.57,($226.80),$226.80
9/23/24,9/23/24,9/25/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.285796,$339.85,($97.13),$97.13
9/25/24,9/25/24,9/27/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.213827,$340.72,($72.86),$72.86
9/27/24,9/27/24,9/29/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.230713,$329.55,($76.03),$76.03
9/28/24,9/28/24,9/28/24,,Interest Payment,INT,,,$0.01,$0.00
10/1/24,10/1/24,10/1/24,,ACH Deposit,ACH,,,"$1,083.00",$0.00
10/2/24,10/2/24,10/4/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.870073,$343.68,($299.03),$299.03
10/4/24,10/4/24,10/6/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.778421,$450.31,($350.53),$350.53
10/7/24,10/7/24,10/9/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.203392,$497.38,($101.16),$101.16
10/9/24,10/9/24,10/11/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.5344,$346.47,($185.15),$185.15
10/11/24,10/11/24,10/13/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.645055,$176.50,($113.85),$113.85
10/15/24,10/15/24,10/15/24,,ACH Deposit,ACH,,,"$2,303.00",$0.00
10/16/24,10/16/24,10/18/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.724111,$303.38,($523.06),$523.06
10/18/24,10/18/24,10/20/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.864718,$503.59,($435.46),$435.46
10/21/24,10/21/24,10/23/24,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.928144,$178.10,($343.40),$343.40
10/23/24,10/23/24,10/25/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.707214,$506.16,($357.96),$357.96
10/25/24,10/25/24,10/27/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.373572,$459.09,($171.50),$171.50
10/28/24,10/28/24,10/30/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.397189,$306.14,($121.60),$121.60
10/28/24,10/28/24,10/28/24,,Interest Payment,INT,,,$0.07,$0.00
10/30/24,10/30/24,11/1/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.428823,$509.46,($218.47),$218.47
11/1/24,11/1/24,11/1/24,,ACH Deposit,ACH,,,"$1,639.00",$0.00
11/1/24,11/1/24,11/3/24,AAPL,Apple\nCUSIP: 037833100,Buy,2.07885,$354.17,($736.27),$736.27
11/4/24,11/4/24,11/6/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.870429,$511.61,($445.32),$445.32
11/6/24,11/6/24,11/8/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.618651,$344.62,($213.20),$213.20
11/8/24,11/8/24,11/10/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.113339,"$1,319.50",($149.55),$149.55
11/11/24,11/11/24,11/13/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.244573,$308.56,($75.47),$75.47
11/13/24,11/13/24,11/15/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.399409,$308.83,($123.35),$123.35
11/15/24,11/15/24,11/15/24,,ACH Deposit,ACH,,,"$1,415.00",$0.00
11/15/24,11/15/24,11/17/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.125838,$515.66,($580.55),$580.55
11/18/24,11/18/24,11/20/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.63217,$465.64,($294.36),$294.36
11/20/24,11/20/24,11/22/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.537143,$517.20,($277.81),$277.81
11/22/24,11/22/24,11/24/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.509286,$348.55,($177.51),$177.51
11/25/24,11/25/24,11/27/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.105907,$518.55,($54.92),$54.92
11/27/24,11/27/24,11/29/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.278261,$310.21,($86.32),$86.32
11/27/24,11/27/24,11/27/24,NVDA,Cash Div: R/D 2024-11-27 P/D 2024-11-27 - 201.637763 shares at 0.0338,CDIV,,,$6.81,$0.00
11/28/24,11/28/24,11/28/24,,Interest Payment,INT,,,$0.01,$0.00
12/1/24,12/1/24,12/1/24,,ACH Deposit,ACH,,,$871.00,$0.00
12/2/24,12/2/24,12/4/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.205664,"$1,333.52",($274.26),$274.26
12/4/24,12/4/24,12/6/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.349243,$520.52,($181.79),$181.79
12/6/24,12/6/24,12/8/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.637123,$310.65,($197.92),$197.92
12/9/24,12/9/24,12/11/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.261746,$468.18,($122.54),$122.54
12/11/24,12/11/24,12/13/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.19785,$310.75,($61.48),$61.48
12/12/24,12/12/24,12/12/24,AAPL,Cash Div: R/D 2024-12-12 P/D 2024-12-12 - 73.557970 shares at 0.1327,CDIV,,,$9.76,$0.00
12/13/24,12/13/24,12/15/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.191398,$310.76,($59.48),$59.48
12/15/24,12/15/24,12/15/24,,ACH Deposit,ACH,,,"$1,425.00",$0.00
12/16/24,12/16/24,12/18/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.621195,$310.76,($503.80),$503.80
12/18/24,12/18/24,12/20/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.406891,$310.74,($437.18),$437.18
12/20/24,12/20/24,12/22/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.814529,$310.70,($253.07),$253.07
12/23/24,12/23/24,12/25/24,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.05345,"$1,337.45",($71.49),$71.49
