Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
1/28/25,1/28/25,1/28/25,,Interest Payment,INT,,,$9.81,$0.00
1/29/25,1/29/25,1/31/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.616486,$466.08,($287.33),$287.33
1/29/25,1/29/25,1/31/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.827445,$302.34,$854.85,$854.85
1/30/25,1/30/25,2/1/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.107555,$466.01,($516.13),$516.13
1/30/25,1/30/25,2/1/25,AMZN,Amazon\nCUSIP: 023135106,Sell,2.921363,$368.77,"$1,077.31","$1,077.31"
1/31/25,1/31/25,2/2/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.481746,$311.63,$773.39,$773.39
2/1/25,2/1/25,2/1/25,,ACH Deposit,ACH,,,$663.00,$0.00
2/3/25,2/3/25,2/5/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.375657,$523.89,($720.69),$720.69
2/4/25,2/4/25,2/6/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.693666,$287.30,($199.29),$199.29
2/5/25,2/5/25,2/7/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.02901,$523.93,($539.13),$539.13
2/6/25,2/6/25,2/8/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.603579,$361.50,($579.69),$579.69
2/6/25,2/6/25,2/8/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.678606,$368.51,$250.07,$250.07
2/10/25,2/10/25,2/12/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.113162,$524.06,($583.36),$583.36
2/10/25,2/10/25,2/12/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,0.695706,$309.74,$215.49,$215.49
2/11/25,2/11/25,2/13/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.665636,$465.23,($774.90),$774.90
2/12/25,2/12/25,2/14/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.375376,$361.50,($497.20),$497.20
2/13/25,2/13/25,2/15/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.431618,$307.48,($440.19),$440.19
2/13/25,2/13/25,2/15/25,AAPL,Apple\nCUSIP: 037833100,Sell,1.1607,$357.06,$414.44,$414.44
2/14/25,2/14/25,2/16/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.045009,"$1,088.46",$48.99,$48.99
2/15/25,2/15/25,2/15/25,,ACH Deposit,ACH,,,$446.00,$0.00
2/17/25,2/17/25,2/19/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.87989,$307.31,($885.02),$885.02
2/18/25,2/18/25,2/20/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.799856,$361.60,($289.23),$289.23
2/18/25,2/18/25,2/20/25,AAPL,Apple\nCUSIP: 037833100,Sell,1.996555,$372.89,$744.50,$744.50
2/19/25,2/19/25,2/21/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.531039,$464.94,($711.84),$711.84
2/19/25,2/19/25,2/21/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.026938,"$1,087.85",$29.30,$29.30
2/20/25,2/20/25,2/22/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.627344,$287.69,($180.48),$180.48
2/24/25,2/24/25,2/26/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.418755,$287.88,($120.55),$120.55
2/24/25,2/24/25,2/26/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.031212,"$1,046.60",$32.67,$32.67
2/25/25,2/25/25,2/27/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.249768,$307.11,($690.93),$690.93
2/25/25,2/25/25,2/27/25,AMZN,Amazon\nCUSIP: 023135106,Sell,1.999054,$367.84,$735.33,$735.33
2/26/25,2/26/25,2/28/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.781976,$307.10,($240.14),$240.14
2/27/25,2/27/25,3/1/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.117139,$288.06,($321.80),$321.80
2/27/25,2/27/25,3/1/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,8.622207,$281.61,"$2,428.10","$2,428.10"
2/28/25,2/28/25,2/28/25,,Interest Payment,INT,,,$9.75,$0.00
2/28/25,2/28/25,3/2/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,5.717383,$308.04,"$1,761.18","$1,761.18"
3/1/25,3/1/25,3/1/25,,ACH Deposit,ACH,,,"$1,022.00",$0.00
3/3/25,3/3/25,3/5/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.368055,$288.34,($106.12),$106.12
3/4/25,3/4/25,3/6/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.528351,"$1,087.43",($574.54),$574.54
3/5/25,3/5/25,3/7/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.506008,"$1,087.80",($550.44),$550.44
3/6/25,3/6/25,3/8/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.844059,$465.20,($857.86),$857.86
3/6/25,3/6/25,3/8/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.736997,"$1,108.20",$816.74,$816.74
3/10/25,3/10/25,3/12/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.841284,$362.87,($668.15),$668.15
3/11/25,3/11/25,3/13/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.406199,"$1,090.37",($442.91),$442.91
3/12/25,3/12/25,3/14/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.374648,$289.18,($686.70),$686.70
3/12/25,3/12/25,3/12/25,AAPL,Cash Div: R/D 2025-03-12 P/D 2025-03-12 - 3.429661 shares at 0.1341,CDIV,,,$0.46,$0.00
3/12/25,3/12/25,3/14/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.180732,$308.85,$364.67,$364.67
3/13/25,3/13/25,3/15/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.01606,$307.38,($312.32),$312.32
3/14/25,3/14/25,3/16/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,6.435619,$469.15,"$3,019.27","$3,019.27"
3/15/25,3/15/25,3/15/25,,ACH Deposit,ACH,,,$669.00,$0.00
3/17/25,3/17/25,3/19/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.157023,$528.46,($611.44),$611.44
3/18/25,3/18/25,3/20/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.870241,$289.93,($832.17),$832.17
3/19/25,3/19/25,3/21/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.89073,$528.96,($471.16),$471.16
3/20/25,3/20/25,3/22/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.012963,$529.22,($536.08),$536.08
3/24/25,3/24/25,3/26/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.394659,$467.33,($651.77),$651.77
3/24/25,3/24/25,3/26/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.458921,$375.51,$172.33,$172.33
3/25/25,3/25/25,3/27/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.593752,$308.32,($491.39),$491.39
3/25/25,3/25/25,3/27/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.243619,$539.78,"$1,211.06","$1,211.06"
3/26/25,3/26/25,3/28/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.347264,$360.13,($125.06),$125.06
3/26/25,3/26/25,3/28/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.317961,$318.73,$738.80,$738.80
3/27/25,3/27/25,3/29/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.553884,$360.37,($199.60),$199.60
3/28/25,3/28/25,3/28/25,,Interest Payment,INT,,,$9.95,$0.00
3/31/25,3/31/25,4/2/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.79057,$309.05,($553.38),$553.38
3/31/25,3/31/25,4/2/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.688969,$376.48,$259.38,$259.38
4/1/25,4/1/25,4/1/25,,ACH Deposit,ACH,,,$849.00,$0.00
4/1/25,4/1/25,4/3/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.839478,$533.07,($447.50),$447.50
4/2/25,4/2/25,4/4/25,AMZN,Amazon\nCUSIP: 023135106,Buy,2.355774,$361.94,($852.65),$852.65
4/2/25,4/2/25,4/4/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.53714,"$1,061.03",$569.92,$569.92
4/3/25,4/3/25,4/5/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.298416,$292.75,($672.86),$672.86
4/7/25,4/7/25,4/9/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.461283,"$1,109.40",($511.75),$511.75
4/7/25,4/7/25,4/9/25,AAPL,Apple\nCUSIP: 037833100,Sell,1.164811,$355.65,$414.27,$414.27
4/8/25,4/8/25,4/10/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.145529,$470.94,($539.48),$539.48
4/9/25,4/9/25,4/11/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.387608,"$1,111.35",($430.77),$430.77
4/9/25,4/9/25,4/11/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,7.898939,$284.54,"$2,247.56","$2,247.56"
4/10/25,4/10/25,4/12/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.54818,$536.79,($831.05),$831.05
4/12/25,4/12/25,4/12/25,NVDA,Cash Div: R/D 2025-04-12 P/D 2025-04-12 - 3.718078 shares at 0.035,CDIV,,,$0.13,$0.00
4/14/25,4/14/25,4/16/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.377189,$311.47,($117.48),$117.48
4/15/25,4/15/25,4/15/25,,ACH Deposit,ACH,,,$479.00,$0.00
4/15/25,4/15/25,4/17/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.362616,"$1,117.63",($405.27),$405.27
4/16/25,4/16/25,4/18/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.299307,$295.96,($384.54),$384.54
4/16/25,4/16/25,4/18/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.313087,$301.65,$697.74,$697.74
4/17/25,4/17/25,4/19/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.408816,$540.20,($761.04),$761.04
4/17/25,4/17/25,4/19/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.56479,$482.42,"$1,237.31","$1,237.31"
4/21/25,4/21/25,4/23/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.262866,$297.41,($375.59),$375.59
4/21/25,4/21/25,4/23/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.219666,$300.88,$366.97,$366.97
4/22/25,4/22/25,4/24/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.417425,$313.31,($444.09),$444.09
4/22/25,4/22/25,4/24/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.598635,$460.74,$736.56,$736.56
4/23/25,4/23/25,4/25/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.089571,$543.47,($592.15),$592.15
4/23/25,4/23/25,4/25/25,AMZN,Amazon\nCUSIP: 023135106,Sell,1.804023,$372.55,$672.09,$672.09
4/24/25,4/24/25,4/26/25,AMZN,Amazon\nCUSIP: 023135106,Buy,1.758706,$369.62,($650.05),$650.05
4/28/25,4/28/25,4/30/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.780531,$478.47,($851.93),$851.93
4/28/25,4/28/25,4/28/25,,Interest Payment,INT,,,$9.94,$0.00
4/29/25,4/29/25,5/1/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.772278,$375.59,($290.06),$290.06
4/30/25,4/30/25,5/2/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.694018,"$1,136.28",($788.60),$788.60
5/1/25,5/1/25,5/1/25,,ACH Deposit,ACH,,,$430.00,$0.00
5/1/25,5/1/25,5/3/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.2558,$315.75,($80.77),$80.77
5/2/25,5/2/25,5/4/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,3.929657,$537.35,"$2,111.60","$2,111.60"
5/5/25,5/5/25,5/7/25,AMZN,Amazon\nCUSIP: 023135106,Buy,2.015945,$374.55,($755.07),$755.07
5/6/25,5/6/25,5/8/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.802194,$317.27,($889.05),$889.05
5/7/25,5/7/25,5/9/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.150924,$317.59,($365.52),$365.52
5/7/25,5/7/25,5/9/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.750778,$484.14,$847.62,$847.62
5/8/25,5/8/25,5/10/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.403979,$317.91,($446.34),$446.34
5/12/25,5/12/25,5/14/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.39064,$555.82,($772.95),$772.95
5/12/25,5/12/25,5/14/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.49078,"$1,127.30","$1,680.56","$1,680.56"
5/13/25,5/13/25,5/15/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.565523,$486.01,($760.86),$760.86
5/13/25,5/13/25,5/15/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.022349,$327.44,$662.20,$662.20
5/14/25,5/14/25,5/16/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.898352,$305.61,($885.77),$885.77
5/15/25,5/15/25,5/15/25,,ACH Deposit,ACH,,,$690.00,$0.00
5/15/25,5/15/25,5/17/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.05898,$382.76,($405.34),$405.34
5/16/25,5/16/25,5/18/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.687337,$542.69,$915.70,$915.70
5/19/25,5/19/25,5/21/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.186106,$489.42,($91.08),$91.08
5/19/25,5/19/25,5/21/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,5.368205,$308.66,"$1,656.95","$1,656.95"
5/20/25,5/20/25,5/22/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.860051,$385.25,($716.58),$716.58
5/20/25,5/20/25,5/22/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.208612,$474.79,$573.84,$573.84
5/21/25,5/21/25,5/23/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.345175,$382.85,($132.15),$132.15
5/21/25,5/21/25,5/23/25,AAPL,Apple\nCUSIP: 037833100,Sell,3.721261,$386.32,"$1,437.60","$1,437.60"
5/22/25,5/22/25,5/24/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.69866,$491.19,($343.17),$343.17
5/22/25,5/22/25,5/24/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.152579,$589.97,"$1,269.96","$1,269.96"
5/26/25,5/26/25,5/28/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.75236,$493.61,($371.37),$371.37
5/26/25,5/26/25,5/28/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.974022,$593.45,"$1,171.48","$1,171.48"
5/27/25,5/27/25,5/29/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.187479,$324.70,($60.87),$60.87
5/27/25,5/27/25,5/29/25,AMZN,Amazon\nCUSIP: 023135106,Sell,3.635013,$383.63,"$1,394.50","$1,394.50"
5/28/25,5/28/25,5/30/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.43666,$325.09,($467.04),$467.04
5/28/25,5/28/25,5/28/25,,Interest Payment,INT,,,$10.65,$0.00
5/28/25,5/28/25,5/30/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.180654,"$1,191.95",$215.33,$215.33
5/29/25,5/29/25,5/31/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.55805,$495.48,($276.50),$276.50
5/29/25,5/29/25,5/31/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.744428,$592.25,$440.89,$440.89
6/1/25,6/1/25,6/1/25,,ACH Deposit,ACH,,,$561.00,$0.00
6/2/25,6/2/25,6/4/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.407342,$498.01,($700.87),$700.87
6/3/25,6/3/25,6/5/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.134016,"$1,191.61",($159.69),$159.69
6/3/25,6/3/25,6/5/25,AMZN,Amazon\nCUSIP: 023135106,Sell,1.442363,$383.25,$552.79,$552.79
6/4/25,6/4/25,6/6/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.556788,"$1,193.44",($664.49),$664.49
6/5/25,6/5/25,6/7/25,AAPL,Apple\nCUSIP: 037833100,Buy,2.003578,$393.82,($789.05),$789.05
6/6/25,6/6/25,6/8/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.670704,$389.95,$261.54,$261.54
6/9/25,6/9/25,6/11/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.59648,$502.56,($802.33),$802.33
6/10/25,6/10/25,6/12/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.477491,$579.16,($855.70),$855.70
6/11/25,6/11/25,6/13/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.834665,$318.08,($583.57),$583.57
6/11/25,6/11/25,6/13/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.805939,$563.73,$454.33,$454.33
6/12/25,6/12/25,6/14/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.586721,$504.54,($800.56),$800.56
6/12/25,6/12/25,6/14/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.347262,$406.05,$141.01,$141.01
6/13/25,6/13/25,6/15/25,AAPL,Apple\nCUSIP: 037833100,Sell,2.406406,$402.06,$967.52,$967.52
6/15/25,6/15/25,6/15/25,,ACH Deposit,ACH,,,$552.00,$0.00
6/16/25,6/16/25,6/18/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.93157,$507.20,($472.49),$472.49
6/17/25,6/17/25,6/19/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.204923,$333.24,($734.77),$734.77
6/17/25,6/17/25,6/19/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.97516,$519.87,"$2,066.57","$2,066.57"
6/18/25,6/18/25,6/20/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.111464,"$1,219.60",($135.94),$135.94
6/18/25,6/18/25,6/20/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.700763,"$1,280.45",$897.29,$897.29
6/19/25,6/19/25,6/21/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.59994,$334.08,($868.59),$868.59
6/19/25,6/19/25,6/21/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.201369,$395.52,$79.65,$79.65
6/20/25,6/20/25,6/22/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.693633,$393.26,$272.78,$272.78
6/23/25,6/23/25,6/25/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.555513,"$1,229.09",($682.78),$682.78
6/23/25,6/23/25,6/25/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.668382,$517.56,"$1,898.61","$1,898.61"
6/24/25,6/24/25,6/26/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.482604,$324.31,($805.13),$805.13
6/25/25,6/25/25,6/27/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.146171,"$1,232.88",($180.21),$180.21
6/25/25,6/25/25,6/27/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.737257,"$1,246.32",$918.86,$918.86
6/26/25,6/26/25,6/28/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.744173,$404.50,($301.02),$301.02
6/28/25,6/28/25,6/28/25,,Interest Payment,INT,,,$10.65,$0.00
6/30/25,6/30/25,7/2/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.999472,$327.18,($327.01),$327.01
7/1/25,7/1/25,7/1/25,,ACH Deposit,ACH,,,$740.00,$0.00
7/1/25,7/1/25,7/3/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.95708,$597.49,($571.85),$571.85
7/2/25,7/2/25,7/4/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.546426,"$1,246.11",($680.91),$680.91
7/3/25,7/3/25,7/5/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.905858,$518.50,($469.69),$469.69
7/3/25,7/3/25,7/5/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.100594,$339.64,"$1,392.73","$1,392.73"
7/4/25,7/4/25,7/6/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.284572,$318.36,"$1,364.04","$1,364.04"
7/7/25,7/7/25,7/9/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.587512,$521.10,($306.15),$306.15
7/7/25,7/7/25,7/9/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.651573,$432.26,$281.65,$281.65
7/8/25,7/8/25,7/10/25,AMZN,Amazon\nCUSIP: 023135106,Buy,1.008585,$411.88,($415.42),$415.42
7/8/25,7/8/25,7/10/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.151875,$419.18,$63.66,$63.66
7/9/25,7/9/25,7/11/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.172439,$413.18,($484.43),$484.43
7/10/25,7/10/25,7/12/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.503298,$331.89,($167.04),$167.04
7/10/25,7/10/25,7/12/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.922711,$399.71,$368.82,$368.82
7/11/25,7/11/25,7/13/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.963968,$350.44,"$1,739.57","$1,739.57"
7/14/25,7/14/25,7/16/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.388346,$333.73,($797.06),$797.06
7/15/25,7/15/25,7/15/25,,ACH Deposit,ACH,,,"$1,039.00",$0.00
7/15/25,7/15/25,7/17/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.320368,$416.46,($133.42),$133.42
7/16/25,7/16/25,7/18/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.681182,"$1,271.86",($866.37),$866.37
7/16/25,7/16/25,7/18/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.805851,"$1,295.61","$1,044.07","$1,044.07"
7/17/25,7/17/25,7/19/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.629132,$345.43,($217.32),$217.32
7/17/25,7/17/25,7/19/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.527739,$430.62,$227.25,$227.25
7/18/25,7/18/25,7/20/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.191864,$433.00,$83.08,$83.08
7/21/25,7/21/25,7/23/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.229098,$336.85,($750.87),$750.87
7/21/25,7/21/25,7/23/25,AMZN,Amazon\nCUSIP: 023135106,Sell,1.040912,$410.08,$426.86,$426.86
7/22/25,7/22/25,7/24/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.280115,"$1,282.39",($359.22),$359.22
7/22/25,7/22/25,7/24/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.032402,$554.46,"$1,126.89","$1,126.89"
7/23/25,7/23/25,7/25/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.243227,$420.66,($522.98),$522.98
7/23/25,7/23/25,7/25/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,0.971274,$350.85,$340.77,$340.77
7/24/25,7/24/25,7/26/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.478935,"$1,285.81",($615.82),$615.82
7/24/25,7/24/25,7/26/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.45767,"$1,263.61",$578.32,$578.32
7/25/25,7/25/25,7/27/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.89617,"$1,309.68","$1,173.70","$1,173.70"
7/28/25,7/28/25,7/30/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.943434,$423.16,($822.38),$822.38
7/28/25,7/28/25,7/28/25,,Interest Payment,INT,,,$11.17,$0.00
7/28/25,7/28/25,7/30/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.126206,"$1,328.71",$167.69,$167.69
7/29/25,7/29/25,7/31/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.662186,$534.33,($353.83),$353.83
7/29/25,7/29/25,7/31/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,3.754724,$337.83,"$1,268.46","$1,268.46"
7/30/25,7/30/25,8/1/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.074909,$621.16,($667.69),$667.69
7/30/25,7/30/25,8/1/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.156738,$349.94,"$1,454.61","$1,454.61"
7/31/25,7/31/25,8/2/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.149246,$535.41,($79.91),$79.91
7/31/25,7/31/25,8/2/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.094419,$538.81,$589.68,$589.68
8/1/25,8/1/25,8/1/25,,ACH Deposit,ACH,,,$778.00,$0.00
8/1/25,8/1/25,8/3/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.557207,$437.71,$243.90,$243.90
8/4/25,8/4/25,8/6/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.364057,"$1,303.68",($474.61),$474.61
8/4/25,8/4/25,8/6/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,5.73563,$344.60,"$1,976.50","$1,976.50"
8/5/25,8/5/25,8/7/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.309166,$343.00,($449.04),$449.04
8/6/25,8/6/25,8/8/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.191211,$626.16,($745.89),$745.89
8/7/25,8/7/25,8/9/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.549018,$538.99,($834.91),$834.91
8/11/25,8/11/25,8/13/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.916396,$629.50,($576.87),$576.87
8/11/25,8/11/25,8/13/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,0.882421,$536.02,$473.00,$473.00
8/12/25,8/12/25,8/14/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.029624,$345.56,($701.36),$701.36
8/12/25,8/12/25,8/14/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.036166,$352.37,$365.11,$365.11
8/13/25,8/13/25,8/15/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.591399,$630.78,($373.04),$373.04
8/14/25,8/14/25,8/16/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.103984,$631.40,($697.06),$697.06
8/15/25,8/15/25,8/15/25,,ACH Deposit,ACH,,,$483.00,$0.00
8/15/25,8/15/25,8/17/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.300768,"$1,280.69",$385.19,$385.19
